sampleid,field_rank,tumor_area,ptype_count
999,0.025073746,7.390196026,5.844835971
999,0.025089606,5.712711785,5.846715491
999,0.02520436,15.8735328,5.795811251
999,0.025316456,133.0800808,5.838589782
999,0.025423729,40.5994272,5.837520782
999,0.025536261,13.9408452,5.810264646
999,0.025559105,3.144138862,5.808442222
999,0.02560241,40.8907968,5.844835971
999,0.025641026,4.549962814,5.809228571
999,0.025675676,38.1606012,5.81751841
999,0.025723473,18.40996778,5.781429586
999,0.025837321,2.649399252,5.803028949
999,0.025851939,15.0985296,5.828382123
999,0.025885559,9.567580421,5.815684669
999,0.025906736,4.068527003,5.839388779
999,0.025925926,29.79481968,5.808442222
999,0.026,11.89649565,5.830223881
999,0.026041667,19.6266048,5.808442222
999,0.026086957,20.23770672,5.828382123
999,0.02617801,14.73672855,5.832080408
999,0.026190476,2.761472,5.79401131
999,0.026298488,11.3663088,5.806634428
999,0.026315789,66.08188462,5.811079755
999,0.026351351,37.875904,5.808442222
999,0.026365348,79.9972288,5.812701352
999,0.026548673,76.41343632,5.816952841
999,0.026557712,13.66176,5.855760898
999,0.026566757,3.992864976,5.842971315
999,0.026666667,158.5131869,5.857633727
999,0.026794258,11.961376,5.852169516
999,0.026795284,6.193250488,5.795811251
999,0.026923077,6.051293839,5.81751841
999,0.02695595,11.145251,5.832080408
999,0.027027027,82.87592772,5.830240254
999,0.027108434,29.11509826,5.837520782
999,0.027131783,5.32208,5.824790308
999,0.027247956,4.249143183,5.815684669
999,0.027272727,13.80648716,5.8356676
999,0.027306968,33.63662696,5.837520782
999,0.02742616,3.749953963,5.828382123
999,0.027522936,8.906431593,5.824790308
999,0.027579162,13.717232,5.832080408
999,0.027586207,22.74290857,5.834085377
999,0.027613412,7.001342973,5.8356676
999,0.027702703,37.0600272,5.828382123
999,0.027751196,12.002578,5.832080408
999,0.027777778,14.4302256,5.821114813
999,0.027867095,8.599779807,5.790414779
999,0.027929155,14.91004521,5.803028949
999,0.028,10.35027543,5.815684669
999,0.028023599,5.917868583,5.806634428
999,0.028202115,14.7001176,5.850293334
999,0.028248588,45.53632085,5.822008025
999,0.028270874,10.97728,5.830223881
999,0.028378378,36.8429248,5.808442222
999,0.028497409,0.681620426,5.808442222
999,0.028571429,2.554378342,5.842971315
999,0.028600613,13.725936,5.828382123
999,0.028610354,1.568330113,5.837520782
999,0.028614458,39.9418624,5.808442222
999,0.028673835,25.1517472,5.844835971
999,0.028708134,14.89417324,5.829513753
999,0.028735632,52.3964937,5.815684669
999,0.028753994,1.109815484,5.808442222
999,0.028846154,22.57236275,5.815684669
999,0.028888889,236.037078,5.833829209
999,0.028901734,78.2866728,5.850293334
999,0.028928337,11.0081664,5.813865604
999,0.028938907,15.74187124,5.78682271
999,0.029054054,22.77490478,5.822945199
999,0.029190207,40.5420624,5.821114813
999,0.029239766,21.5125131,5.808442222
999,0.029291553,4.236265691,5.837520782
999,0.029377203,14.574559,5.832080408
999,0.029498525,9.2243664,5.854060611
999,0.029535865,53.75821281,5.801217792
999,0.029585799,10.8023202,5.832080408
999,0.029622063,4.789181636,5.821114813
999,0.02962963,56.66882427,5.822945199
999,0.029665072,10.06496426,5.844835971
999,0.02972973,35.50464,5.830223881
999,0.029850746,62.74662791,5.822503702
999,0.029972752,1.868108178,5.824790308
999,0.03,2.651515596,5.81751841
999,0.030010718,33.8700544,5.78682271
999,0.030120482,32.45702008,5.830223881
999,0.030131827,77.8781392,5.816779967
999,0.030243261,10.8462816,5.808442222
999,0.03030303,14.37878205,5.810264646
999,0.030405405,33.84113566,5.846715491
999,0.030434783,28.309743,5.828382123
999,0.030552291,14.0339556,5.842971315
999,0.03062201,3.843389114,5.848432035
999,0.030643514,13.0518144,5.822945199
999,0.030653951,7.115713174,5.855760898
999,0.030769231,35.44916302,5.813606439
999,0.030900723,10.8563994,5.803028949
999,0.030952381,1.771622291,5.837520782
999,0.030973451,66.44744111,5.832868966
999,0.031007752,0.737476476,5.806634428
999,0.031034483,4.206644248,5.837520782
999,0.031073446,26.45459289,5.810264646
999,0.031081081,35.24387505,5.803028949
999,0.031082529,13.03972755,5.803028949
999,0.031088083,1.952066945,5.815684669
999,0.031100478,4.9554272,5.852169516
999,0.031111111,109.4227829,5.844835971
999,0.03125,155.9063518,5.84027151
999,0.03133515,14.40768,5.830223881
999,0.031413613,20.39598809,5.810264646
999,0.031558185,10.62432,5.8356676
999,0.031578947,9.377349124,5.837520782
999,0.031626506,30.05387339,5.828382123
999,0.03164557,3.37606009,5.797625756
999,0.031664964,13.0681088,5.815684669
999,0.03172738,14.0470592,5.837520782
999,0.031756757,35.02272,5.824790308
999,0.031818182,4.162164709,5.815684669
999,0.031948882,4.648444887,5.830223881
999,0.032,15.71574611,5.8356676
999,0.032015066,44.40092047,5.824127193
999,0.032016349,14.2183648,5.837520782
999,0.032110092,10.22311262,5.824790308
999,0.032154341,5.194462477,5.815684669
999,0.032163743,8.847100313,5.803028949
999,0.032215648,10.320156,5.813865604
999,0.032258065,49.31088801,5.812121861
999,0.032432432,34.9926528,5.801217792
999,0.032448378,4.689354063,5.795811251
999,0.032535885,11.32032,5.830223881
999,0.032686415,13.0966088,5.803028949
999,0.032697548,14.0294784,5.844835971
999,0.03287311,10.0072272,5.795811251
999,0.032894737,34.37892,5.81751841
999,0.032902468,6.128499824,5.815684669
999,0.032956685,39.350976,5.844835971
999,0.033108108,34.67936,5.824790308
999,0.03313253,34.62674404,5.839388779
999,0.033226152,31.0063136,5.837520782
999,0.033333333,144.6742112,5.811738278
999,0.033378747,2.182700719,5.808442222
999,0.033492823,8.212221579,5.831536899
999,0.033530572,9.7521984,5.844835971
999,0.033678756,0.320837912,5.808442222
999,0.033707865,31.63905309,5.837626308
999,0.033755274,67.47826424,5.811827195
999,0.033783784,91.06014425,5.832805572
999,0.033898305,76.5177644,5.815642988
999,0.033923304,5.767435226,5.81751841
999,0.034,10.61767284,5.826650166
999,0.034059946,6.320800007,5.850293334
999,0.034077556,1.117625206,5.803028949
999,0.034188034,9.7979922,5.81751841
999,0.034297964,5.067134223,5.81751841
999,0.034449761,10.307304,5.821114813
999,0.034459459,33.0141696,5.815684669
999,0.034482759,113.3336444,5.819160788
999,0.034615385,3.672500283,5.795811251
999,0.034638554,37.4380992,5.822945199
999,0.034682081,79.268948,5.803028949
999,0.034729316,12.83184,5.844835971
999,0.034741144,13.704448,5.837520782
999,0.034782609,5.399777614,5.832080408
999,0.034825871,16.45823527,5.795811251
999,0.034839925,31.87789828,5.79401131
999,0.034845496,9.8224566,5.803028949
999,0.034883721,4.9678624,5.837520782
999,0.035087719,49.58285126,5.825006786
999,0.035135135,32.507328,5.844835971
999,0.03514377,3.475011038,5.830223881
999,0.035252644,13.700064,5.839388779
999,0.035369775,1.651002036,5.808442222
999,0.03539823,64.67563593,5.83270979
999,0.035406699,10.326552,5.810264646
999,0.035422343,0.934735872,5.810264646
999,0.035502959,9.2505024,5.837520782
999,0.035555556,149.7281259,5.81751841
999,0.035714286,2.455975263,5.826650166
999,0.035750766,8.359640119,5.808442222
999,0.035781544,61.65468001,5.818147222
999,0.035810811,1.649105228,5.832080408
999,0.035842294,32.28293081,5.803028949
999,0.035864979,3.093054967,5.828382123
999,0.035885167,4.9616448,5.844835971
999,0.035897436,0.682741115,5.810264646
999,0.036,10.06758148,5.803028949
999,0.036103542,12.91224,5.808442222
999,0.036144578,37.3128896,5.815684669
999,0.036160421,9.2650068,5.828382123
999,0.03626943,1.557595926,5.822945199
999,0.036363636,23.08250403,5.835700536
999,0.036427732,13.7344,5.824790308
999,0.036441586,13.93597207,5.808442222
999,0.036458333,17.21632,5.808442222
999,0.036486486,2.200852245,5.808442222
999,0.036649215,38.93776914,5.830223881
999,0.036697248,7.181888614,5.822945199
999,0.036723164,39.0810464,5.808442222
999,0.036772217,12.91224,5.808442222
999,0.036784741,10.50108063,5.803028949
999,0.036817883,8.91904,5.830223881
999,0.036873156,6.489991706,5.837520782
999,0.037037037,55.97211054,5.822945199
999,0.037162162,32.2251552,5.833951732
999,0.037320574,9.803755388,5.806634428
999,0.03746594,10.63112233,5.844835971
999,0.037475345,8.9608376,5.803028949
999,0.0375,34.22467679,5.815684669
999,0.037513398,9.805331348,5.844835971
999,0.03760282,13.47479752,5.842971315
999,0.037650602,36.1002432,5.844835971
999,0.037664783,73.6237396,5.813342304
999,0.037777778,234.5891904,5.822945199
999,0.037793667,12.7400768,5.808442222
999,0.037837838,32.27584,5.824790308
999,0.037931034,7.049752349,5.810264646
999,0.037974684,82.50367262,5.830238732
999,0.038,12.0961234,5.801217792
999,0.038011696,25.1279432,5.810264646
999,0.038095238,2.588076,5.795811251
999,0.038132807,8.9608376,5.803028949
999,0.038147139,3.948425727,5.803028949
999,0.038277512,14.06288818,5.81155359
999,0.038338658,3.723189654,5.810264646
999,0.038348083,2.201105169,5.837520782
999,0.038461538,16.86148542,5.7882089
999,0.038513514,31.6976064,5.804854716
999,0.038585209,10.95887318,5.857633727
999,0.038606403,37.9178982,5.828382123
999,0.03875969,4.7905536,5.844835971
999,0.038777908,13.37856,5.830223881
999,0.03879027,8.74752,5.830223881
999,0.038815117,9.685961521,5.832080408
999,0.038828338,10.20604871,5.839388779
999,0.038860104,0.791208027,5.806634428
999,0.039130435,17.99823449,5.837520782
999,0.039156627,8.868821193,5.821114813
999,0.039189189,6.510532964,5.830223881
999,0.03923445,9.1246496,5.808442222
999,0.039426523,5.883100589,5.842971315
999,0.039447732,4.280723614,5.813865604
999,0.039473684,32.8495104,5.844835971
999,0.039509537,2.941261591,5.832080408
999,0.039548023,72.6472424,5.822657351
999,0.03965702,14.29853119,5.81751841
999,0.039800995,24.97984581,5.824790308
999,0.039823009,35.72651802,5.821998791
999,0.039836568,12.3340032,5.837520782
999,0.039864865,30.767688,5.850293334
999,0.039952996,13.4579952,5.795811251
999,0.04,167.2025413,5.830918917
999,0.040084388,2.91856,5.824790308
999,0.040105194,4.922903037,5.806634428
999,0.040190736,11.51650648,5.821114813
999,0.040191388,7.870874701,5.844835971
999,0.040229885,32.50444749,5.844835971
999,0.040322581,33.54461448,5.815684669
999,0.040462428,35.90302906,5.815684669
999,0.04047619,2.3952768,5.844835971
999,0.040489642,37.625056,5.79401131
999,0.040540541,79.31721952,5.808814551
999,0.040662651,35.6377824,5.808442222
999,0.040669856,5.0082768,5.790414779
999,0.040728832,24.92000155,5.781429586
999,0.040740741,94.9881443,5.81751841
999,0.040762656,8.7912576,5.801217792
6,0.268899522,0.17152,29.1511194
6,0.30430622,0.17152,23.32089552
6,0.305263158,0.17152,23.32089552
6,0.333971292,0.17152,17.49067164
6,0.33492823,0.17152,17.49067164
6,0.389473684,0.17152,11.66044776
6,0.455502392,0.17152,5.830223881
6,0.45645933,0.17152,5.830223881
6,0.458373206,0.17152,5.830223881
6,0.461244019,0.17152,5.830223881
6,0.211483254,0.1715742,46.62705698
6,0.246889952,0.1715742,34.97029274
6,0.390430622,0.1715742,11.65676425
6,0.464114833,0.1715742,5.828382123
6,0.234449761,0.17159629,40.74780369
6,0.110047847,0.171640599,116.2412238
6,0.466985646,0.171679951,5.824790308
6,0.114832536,0.17168,110.6710158
6,0.1215311,0.17168,104.8462255
6,0.13492823,0.17168,93.19664492
6,0.212440191,0.17168,46.59832246
6,0.231578947,0.17168,40.77353215
6,0.269856459,0.17168,29.12395154
6,0.270813397,0.17168,29.12395154
6,0.306220096,0.17168,23.29916123
6,0.307177033,0.17168,23.29916123
6,0.336842105,0.17168,17.47437092
6,0.337799043,0.17168,17.47437092
6,0.338755981,0.17168,17.47437092
6,0.393301435,0.17168,11.64958062
6,0.397129187,0.17168,11.64958062
6,0.466028708,0.17168,5.824790308
6,0.467942584,0.17168,5.824790308
6,0.468899522,0.17168,5.824790308
6,0.469856459,0.17168,5.824790308
6,0.309090909,0.1717344,23.2917808
6,0.471770335,0.1717344,5.822945199
6,0.472727273,0.1717344,5.822945199
6,0.473684211,0.1717344,5.822945199
6,0.474641148,0.1717344,5.822945199
6,0.311961722,0.171765135,23.25546242
6,0.034449761,0.1717884,349.2668888
6,0.398086124,0.1717884,11.64222963
6,0.044019139,0.171842,285.1456571
6,0.197129187,0.171842,52.37369211
6,0.399043062,0.171842,11.63859825
6,0.4,0.1718946,11.63503682
6,0.400956938,0.1718946,11.63503682
6,0.476555024,0.1718946,5.81751841
6,0.4784689,0.1718946,5.81751841
6,0.235406699,0.1719488,40.70979268
6,0.24784689,0.1719488,34.89410801
6,0.248803828,0.1719488,34.89410801
6,0.481339713,0.1719488,5.815684669
6,0.482296651,0.1719488,5.815684669
6,0.037320574,0.171995709,330.9781624
6,0.109090909,0.1720026,116.2773121
6,0.158851675,0.1720026,75.58025286
6,0.177990431,0.1720026,63.95252165
6,0.216267943,0.1720026,46.51092483
6,0.218181818,0.1720026,46.51092483
6,0.250717703,0.1720026,34.88319363
6,0.272727273,0.1720026,29.06932802
6,0.311004785,0.1720026,23.25546242
6,0.341626794,0.1720026,17.44159681
6,0.342583732,0.1720026,17.44159681
6,0.34354067,0.1720026,17.44159681
6,0.345454545,0.1720026,17.44159681
6,0.403827751,0.1720026,11.62773121
6,0.483253589,0.1720026,5.813865604
6,0.484210526,0.1720026,5.813865604
6,0.485167464,0.1720026,5.813865604
6,0.486124402,0.1720026,5.813865604
6,0.48708134,0.1720026,5.813865604
6,0.488995215,0.1720026,5.813865604
6,0.489952153,0.1720026,5.813865604
6,0.055502392,0.17204062,226.6003212
6,0.130143541,0.172066299,98.65149213
6,0.035406699,0.1721092,348.6158788
6,0.219138756,0.1721092,46.48211717
6,0.346411483,0.1721092,17.43079394
6,0.405741627,0.1721092,11.62052929
6,0.132057416,0.17211347,98.52879127
6,0.019138756,0.1721632,470.48382
6,0.03923445,0.1721632,307.8474378
6,0.049760766,0.1721632,243.9545733
6,0.059330144,0.1721632,209.10392
6,0.084210526,0.1721632,156.82794
6,0.129186603,0.1721632,98.74351778
6,0.144497608,0.1721632,87.12663333
6,0.159808612,0.1721632,75.50974889
6,0.16076555,0.1721632,75.50974889
6,0.168421053,0.1721632,69.70130667
6,0.170334928,0.1721632,69.70130667
6,0.179904306,0.1721632,63.89286444
6,0.180861244,0.1721632,63.89286444
6,0.181818182,0.1721632,63.89286444
6,0.199043062,0.1721632,52.27598
6,0.2,0.1721632,52.27598
6,0.221052632,0.1721632,46.46753778
6,0.222009569,0.1721632,46.46753778
6,0.238277512,0.1721632,40.65909556
6,0.275598086,0.1721632,29.04221111
6,0.276555024,0.1721632,29.04221111
6,0.277511962,0.1721632,29.04221111
6,0.2784689,0.1721632,29.04221111
6,0.348325359,0.1721632,17.42532667
6,0.349282297,0.1721632,17.42532667
6,0.351196172,0.1721632,17.42532667
6,0.407655502,0.1721632,11.61688444
6,0.409569378,0.1721632,11.61688444
6,0.490909091,0.1721632,5.808442222
6,0.491866029,0.1721632,5.808442222
6,0.493779904,0.1721632,5.808442222
6,0.494736842,0.1721632,5.808442222
6,0.496650718,0.1721632,5.808442222
6,0.061244019,0.1722168,203.232205
6,0.145454545,0.1722168,87.09951642
6,0.279425837,0.1722168,29.03317214
6,0.189473684,0.172291394,58.03028949
6,0.038277512,0.1723238,330.7726501
6,0.099521531,0.1723238,133.4696658
6,0.125358852,0.1723238,104.4545211
6,0.131100478,0.1723238,98.65149213
6,0.200956938,0.1723238,52.22726054
6,0.201913876,0.1723238,52.22726054
6,0.281339713,0.1723238,29.01514474
6,0.282296651,0.1723238,29.01514474
6,0.283253589,0.1723238,29.01514474
6,0.284210526,0.1723238,29.01514474
6,0.313875598,0.1723238,23.2121158
6,0.315789474,0.1723238,23.2121158
6,0.316746411,0.1723238,23.2121158
6,0.35215311,0.1723238,17.40908685
6,0.353110048,0.1723238,17.40908685
6,0.354066986,0.1723238,17.40908685
6,0.410526316,0.1723238,11.6060579
6,0.411483254,0.1723238,11.6060579
6,0.412440191,0.1723238,11.6060579
6,0.502392344,0.1723238,5.803028949
6,0.503349282,0.1723238,5.803028949
6,0.50430622,0.1723238,5.803028949
6,0.505263158,0.1723238,5.803028949
6,0.506220096,0.1723238,5.803028949
6,0.507177033,0.1723238,5.803028949
6,0.508133971,0.1723238,5.803028949
6,0.509090909,0.1723238,5.803028949
6,0.510047847,0.1723238,5.803028949
6,0.511004785,0.1723238,5.803028949
6,0.011483254,0.1723776,696.146135
6,0.070813397,0.1723776,191.4401871
6,0.153110048,0.1723776,81.21704908
6,0.183732057,0.1723776,63.81339571
6,0.202870813,0.1723776,52.21096012
6,0.286124402,0.1723776,29.00608896
6,0.51291866,0.1723776,5.801217792
6,0.514832536,0.1723776,5.801217792
6,0.051674641,0.1725384,243.4240726
6,0.317703349,0.1725384,23.18324501
6,0.319617225,0.1725384,23.18324501
6,0.355980861,0.1725384,17.38743375
6,0.416267943,0.1725384,11.5916225
7,0.290909091,0.015773918,29.1969439
7,0.018181818,0.01603981,104.6495809
7,0.381818182,0.02051809,23.2121158
7,0.327272727,0.025218364,29.06932802
7,0.345454545,0.025668084,23.32089552
7,0.272727273,0.031457313,29.22417985
7,0.490909091,0.039101341,5.830223881
7,0.309090909,0.069477407,29.12395154
7,0.127272727,0.071733508,63.75392376
7,0.072727273,0.073126279,75.91205413
7,0.181818182,0.073273027,40.81156716
7,0.090909091,0.077333888,70.07266535
7,0.236363636,0.080780117,34.81817369
7,0.254545455,0.087589762,29.22417985
7,0.418181818,0.107466971,11.64958062
7,0.109090909,0.112649486,69.54973502
7,0.2,0.124521815,34.94874185
7,0.4,0.133278655,17.49067164
7,0.218181818,0.152726104,34.81817369
7,0.145454545,0.158980227,46.75868776
7,0.036363636,0.162937429,99.11380597
7,0.527272727,0.166217411,5.808442222
7,0.472727273,0.167867156,5.830223881
7,0.163636364,0.17152,40.81156716
7,0.509090909,0.17168,5.824790308
7,0.363636364,0.1721632,23.23376889
7,0.436363636,0.1721632,11.61688444
7,0.545454545,0.1721632,5.808442222
7,0.054545455,0.1725384,92.73298002
7,0.454545455,0.1725384,11.5916225
8,0.07253886,0.009294536,29.1969439
8,0.044041451,0.011402699,64.23327657
8,0.002590674,0.016702858,353.8742853
8,0.033678756,0.018872818,98.74351778
8,0.049222798,0.023576389,46.75868776
8,0.028497409,0.02621617,151.0194978
8,0.007772021,0.030293763,309.0018657
8,0.155440415,0.030383245,5.844835971
8,0.051813472,0.032980515,40.95205334
8,0.041450777,0.03426688,70.13803165
8,0.082901554,0.035702854,23.40117333
8,0.056994819,0.041712258,35.03633268
8,0.095854922,0.045529338,11.68967194
8,0.054404145,0.049064196,35.06901582
8,0.010362694,0.051690546,303.8345084
8,0.023316062,0.053074412,168.8654108
8,0.005181347,0.058864449,342.6980911
8,0.038860104,0.060862156,75.48624757
8,0.012953368,0.063503421,285.3243148
8,0.170984456,0.081655125,5.839388779
8,0.015544041,0.092654542,233.7934388
8,0.031088083,0.092955569,122.129378
8,0.129533679,0.094087697,5.850293334
8,0.03626943,0.097349745,93.16712319
8,0.046632124,0.099943211,52.53768703
8,0.020725389,0.100984325,174.2532667
8,0.186528497,0.105286743,5.822945199
8,0.103626943,0.114560939,11.62773121
8,0.018134715,0.11528107,175.1256234
8,0.222797927,0.137162471,5.808442222
8,0.080310881,0.143469052,23.40117333
8,0.235751295,0.144799467,5.801217792
8,0.025906736,0.150686185,157.663497
8,0.147668394,0.155390719,5.844835971
8,0.152849741,0.161866194,5.844835971
8,0.111398964,0.162020003,11.60243558
8,0.126943005,0.162705633,5.850293334
8,0.134715026,0.167385229,5.844835971
8,0.101036269,0.167498564,11.66044776
8,0.075129534,0.169411313,29.14191061
8,0.14507772,0.169553386,5.844835971
8,0.069948187,0.170083756,29.21485657
8,0.067357513,0.1709316,29.25146667
8,0.077720207,0.1709316,23.40117333
8,0.116580311,0.1709316,5.850293334
8,0.119170984,0.1709316,5.850293334
8,0.121761658,0.1709316,5.850293334
8,0.124352332,0.1709316,5.850293334
8,0.085492228,0.1710912,23.37934388
8,0.093264249,0.1710912,11.68967194
8,0.132124352,0.1710912,5.844835971
8,0.137305699,0.1710912,5.844835971
8,0.139896373,0.1710912,5.844835971
8,0.142487047,0.1710912,5.844835971
8,0.150259067,0.1710912,5.844835971
8,0.098445596,0.1711458,11.68594263
8,0.158031088,0.1711458,5.842971315
8,0.160621762,0.1711458,5.842971315
8,0.163212435,0.1712508,5.839388779
8,0.165803109,0.1712508,5.839388779
8,0.168393782,0.1712508,5.839388779
8,0.17357513,0.1713056,5.837520782
8,0.176165803,0.1714654,5.832080408
8,0.178756477,0.17152,5.830223881
8,0.207253886,0.171529877,5.813865604
8,0.18134715,0.1715742,5.828382123
8,0.183937824,0.1715742,5.828382123
8,0.088082902,0.17168,17.47437092
8,0.189119171,0.1717344,5.822945199
8,0.191709845,0.1717884,5.821114813
8,0.194300518,0.1719488,5.815684669
8,0.196891192,0.1719488,5.815684669
8,0.090673575,0.1720026,17.44159681
8,0.199481865,0.1720026,5.813865604
8,0.202072539,0.1720026,5.813865604
8,0.204663212,0.1720026,5.813865604
8,0.059585492,0.1721632,34.85065333
8,0.20984456,0.1721632,5.808442222
8,0.212435233,0.1721632,5.808442222
8,0.215025907,0.1721632,5.808442222
8,0.21761658,0.1721632,5.808442222
8,0.220207254,0.1721632,5.808442222
8,0.106217617,0.1723238,11.6060579
8,0.225388601,0.1723238,5.803028949
8,0.227979275,0.1723238,5.803028949
8,0.230569948,0.1723238,5.803028949
8,0.233160622,0.1723238,5.803028949
8,0.062176166,0.1723776,34.80730675
8,0.10880829,0.1723776,11.60243558
8,0.113989637,0.1723776,11.60243558
8,0.238341969,0.1723776,5.801217792
8,0.064766839,0.1725384,34.77486751
9,0.618421053,0.032172913,186.1019094
9,0.605263158,0.04420312,187.2093867
9,0.789473684,0.044605571,110.9483868
9,0.993421053,0.045794534,11.70058667
9,0.986842105,0.049963001,23.35755512
9,0.684210526,0.051995494,156.82794
9,0.388157895,0.053557751,338.5762053
9,0.914473684,0.054418654,58.03028949
9,0.848684211,0.059500961,104.4219202
9,0.973684211,0.061805818,29.03317214
9,0.980263158,0.064734197,28.97905626
9,0.960526316,0.068407471,34.86158788
9,0.625,0.070581914,180.4545592
9,0.875,0.07078676,87.48120612
9,0.835526316,0.072880962,104.5847636
9,0.888157895,0.074973208,75.8170453
9,0.907894737,0.076402899,58.10264646
9,0.894736842,0.076782203,69.72317575
9,0.539473684,0.079078361,227.9486029
9,0.921052632,0.08209219,52.65264
9,0.796052632,0.083891342,110.7392603
9,0.822368421,0.084326205,105.1734837
9,0.947368421,0.089287565,35.05782789
9,0.953947368,0.092919401,34.97029274
9,0.460526316,0.093733656,280.2906614
9,0.447368421,0.094669894,291.14726
9,0.434210526,0.096230893,313.3635632
9,0.526315789,0.096858451,238.4430714
9,0.868421053,0.098154007,92.73298002
9,0.927631579,0.101078,52.34116202
9,0.967105263,0.101242903,29.10557407
9,0.546052632,0.101478176,221.6190555
9,0.782894737,0.102515257,116.1326886
9,0.901315789,0.104587603,58.21114813
9,0.657894737,0.106085065,162.9912148
9,0.5,0.106534376,245.4047952
9,0.940789474,0.112068361,35.10176
9,0.171052632,0.112802476,607.6690167
9,0.302631579,0.114491772,397.078437
9,0.934210526,0.116638315,52.34116202
9,0.157894737,0.118252328,634.7010267
9,0.585526316,0.121668528,203.232205
9,0.776315789,0.122836964,116.3136934
9,0.828947368,0.122852868,104.8462255
9,0.506578947,0.125447774,239.8620267
9,0.421052632,0.126255604,326.0849311
9,0.769736842,0.126958755,116.3503682
9,0.756578947,0.127354871,121.8255736
9,0.802631579,0.128294112,110.5328498
9,0.677631579,0.130285166,157.7602255
9,0.572368421,0.131489639,204.0578358
9,0.243421053,0.132525512,470.6314363
9,0.598684211,0.13698859,191.6785933
9,0.881578947,0.137372673,81.82770359
9,0.855263158,0.141532778,99.33051235
9,0.631578947,0.141543625,174.688356
9,0.453947368,0.142032064,280.4626231
9,0.375,0.142233858,339.3170134
9,0.717105263,0.142236031,139.09947
9,0.513157895,0.146123935,238.963667
9,0.730263158,0.149199966,128.4254572
9,0.394736842,0.149844652,338.2606637
9,0.565789474,0.150802161,208.649205
9,0.493421053,0.151350289,261.6239522
9,0.592105263,0.152090319,192.6381858
9,0.210526316,0.154879677,530.7193171
9,0.401315789,0.157128616,336.9953495
9,0.473684211,0.16185732,273.6784244
9,0.763157895,0.162071538,116.7504156
9,0.664473684,0.16251509,162.6874101
9,0.736842105,0.162813464,128.305769
9,0.381578947,0.163035884,339.3170134
9,0.256578947,0.163097533,458.439287
9,0.013157895,0.163127686,1248.065207
9,0.065789474,0.163998564,1001.231748
9,0.697368421,0.16444422,145.9847195
9,0.368421053,0.16466262,344.0927441
9,0.151315789,0.16562992,647.9648068
9,0.315789474,0.166195823,384.1935777
9,0.486842105,0.166872905,263.0176187
9,0.190789474,0.167028012,579.17904
9,0.230263158,0.167051299,482.854028
9,0.710526316,0.167821574,139.5764321
9,0.282894737,0.169049625,417.687681
9,0.125,0.169721032,748.1390042
9,0.552631579,0.169832819,209.4306627
9,0.046052632,0.170054267,1068.608147
9,0.427631579,0.170658467,319.0669785
9,0.309210526,0.170820981,395.9602735
9,0.519736842,0.170938073,238.4430714
9,0.263157895,0.171089279,443.7935472
9,0.039473684,0.1710912,1122.208506
9,0.052631579,0.1710912,1052.070475
9,0.131578947,0.1710912,695.5354805
9,0.177631579,0.1710912,602.018105
9,0.276315789,0.1710912,420.8281899
9,0.611842105,0.1710912,187.0347511
9,0.638157895,0.1710912,169.5002431
9,0.690789474,0.1710912,146.1208993
9,0.289473684,0.171128342,402.1583665
9,0.197368421,0.1711458,578.4541601
9,0.223684211,0.1711458,496.6525617
9,0.644736842,0.171158773,168.7080339
9,0.085526316,0.1712508,922.6234272
9,0.111842105,0.1712508,776.6387077
9,0.328947368,0.1712508,373.7208819
9,0.467105263,0.1712508,274.4512726
9,0.138157895,0.1713056,682.9899314
9,0.335526316,0.1713056,367.7638092
9,0.361842105,0.1713056,344.4137261
9,0.703947368,0.1713056,140.1004988
9,0.723684211,0.1713056,134.262978
9,0.078947368,0.1714654,962.2932673
9,0.164473684,0.1714654,629.8646841
9,0.203947368,0.1715742,577.0098301
9,0.342105263,0.1715742,367.1880737
9,0.348684211,0.1716338,359.6755031
9,0.559210526,0.171702598,209.10392
9,0.105263158,0.1717344,809.3893827
9,0.184210526,0.1717344,593.9404103
9,0.236842105,0.1717344,477.4815063
9,0.743421053,0.1717344,128.1047944
9,0.861842105,0.1717344,98.99006838
9,0.75,0.171775443,121.8255736
9,0.217105263,0.1717884,523.9003332
9,0.296052632,0.1717884,401.6569221
9,0.407894737,0.1717884,331.8035444
9,0.032894737,0.1718946,1163.503682
9,0.118421053,0.1718946,767.9124301
9,0.414473684,0.1718946,331.5985493
9,0.072368421,0.1719488,994.4820784
9,0.440789474,0.1719488,308.2312875
9,0.578947368,0.1719488,203.5489634
9,0.651315789,0.1719488,168.6548554
9,0.809210526,0.1719488,110.4980087
9,0.25,0.17194983,459.2953827
9,0.019736842,0.1721092,1202.724782
9,0.059210526,0.1721092,1005.175784
9,0.098684211,0.1721092,842.4883737
9,0.144736842,0.1721092,668.1804343
9,0.480263158,0.1721092,267.2721737
9,0.006578947,0.1722168,1440.045338
9,0.322368421,0.1722168,377.4312378
9,0.532894737,0.1723238,232.121158
9,0.355263158,0.1723776,353.8742853
9,0.815789474,0.1723776,110.223138
9,0.842105263,0.1723776,104.4219202
9,0.026315789,0.1725384,1170.753873
9,0.092105263,0.1725384,863.5758764
9,0.269736842,0.1725384,434.6858438
9,0.671052632,0.1725384,162.282715
10,0.36318408,0.009172863,180.7369403
10,0.721393035,0.010393154,34.60359278
10,0.825870647,0.010802953,17.51816634
10,0.830845771,0.011358468,17.51256234
10,0.2039801,0.012265651,365.4767209
