sampleid,field_rank,ptype_count
33,0.437299035,10
6,0.437320574,1
78,0.4373297,3
22,0.4375,18
25,0.4375,28
27,0.4375,11
35,0.4375,214
43,0.4375,2
47,0.4375,5
69,0.4375,32
28,0.437699681,1
45,0.437777778,841
54,0.437799043,4
10,0.437810945,25
44,0.437837838,35
66,0.437853107,87
14,0.437869822,6
4,0.437931034,42
37,0.437984496,4
31,0.438,4
78,0.438010899,3
2,0.438053097,118
51,0.438053097,5
68,0.438095238,5
3,0.438202247,21
48,0.438202247,12
13,0.438253012,41
6,0.438277512,1
40,0.438307873,28
33,0.438370847,10
44,0.438513514,35
14,0.438527285,6
36,0.438596491,6
67,0.438596491,21
76,0.438596491,24
78,0.438692098,3
64,0.438794727,81
66,0.438794727,87
63,0.438818565,122
79,0.439130435,24
14,0.439184747,6
44,0.439189189,35
57,0.439189189,29
3,0.439223698,21
6,0.43923445,1
18,0.439306358,127
78,0.439373297,3
33,0.439442658,10
40,0.439482961,28
51,0.439528024,4
66,0.439736347,87
13,0.439759036,29
58,0.439790576,18
14,0.439842209,6
44,0.439864865,35
31,0.44,4
45,0.44,841
78,0.440054496,3
6,0.440191388,1
54,0.440191388,4
3,0.440245148,21
12,0.440366972,7
68,0.44047619,5
14,0.440499671,6
33,0.440514469,10
44,0.440540541,35
40,0.440658049,28
64,0.440677966,81
66,0.440677966,67
78,0.440735695,3
20,0.440740741,297
9,0.440789474,58
56,0.440860215,59
28,0.440894569,1
19,0.440909091,151
51,0.44100295,3
32,0.441025641,1
6,0.441148325,1
14,0.441157133,6
44,0.441216216,35
13,0.44126506,40
3,0.441266599,21
4,0.44137931,41
23,0.44137931,30
78,0.441416894,3
67,0.441520468,21
33,0.441586281,10
66,0.441619586,86
14,0.441814596,6
40,0.441833137,7
37,0.441860465,4
50,0.441860465,11
44,0.441891892,35
31,0.442,4
78,0.442098093,3
6,0.442105263,1
45,0.442222222,841
3,0.442288049,21
5,0.442307692,12
14,0.442472058,6
2,0.442477876,117
29,0.442477876,2
51,0.442477876,4
21,0.442528736,27
64,0.442561205,81
66,0.442561205,68
44,0.442567568,35
54,0.442583732,4
33,0.442658092,10
69,0.442708333,25
13,0.442771084,40
78,0.442779292,3
10,0.44278607,25
68,0.442857143,5
40,0.443008226,27
24,0.443037975,11
63,0.443037975,121
6,0.443062201,1
14,0.44312952,4
44,0.443243243,34
3,0.443309499,21
78,0.44346049,3
79,0.443478261,29
66,0.443502825,86
38,0.443548387,30
33,0.443729904,10
14,0.443786982,2
44,0.443918919,34
51,0.443952802,2
31,0.444,4
6,0.444019139,1
28,0.444089457,1
78,0.444141689,3
40,0.444183314,27
13,0.444277108,25
3,0.44433095,21
14,0.444444444,5
20,0.444444444,380
41,0.444444444,28
45,0.444444444,842
56,0.444444444,59
59,0.444444444,35
64,0.444444444,80
66,0.444444444,86
67,0.444444444,21
71,0.444444444,6
44,0.444594595,34
33,0.444801715,10
78,0.444822888,3
4,0.444827586,41
12,0.444954128,7
6,0.444976077,1
54,0.444976077,4
58,0.445026178,18
18,0.445086705,123
14,0.445101907,5
68,0.445238095,5
44,0.44527027,34
3,0.4453524,21
40,0.445358402,27
66,0.445386064,85
51,0.445427729,3
19,0.445454545,150
78,0.445504087,3
37,0.445736434,4
14,0.445759369,5
13,0.445783133,39
33,0.445873526,10
6,0.445933014,1
17,0.445945946,2
44,0.445945946,34
57,0.445945946,44
31,0.446,4
32,0.446153846,1
34,0.446153846,134
78,0.446185286,3
64,0.446327684,80
66,0.446327684,85
3,0.446373851,21
14,0.446416831,5
40,0.44653349,27
44,0.446621622,34
45,0.446666667,837
78,0.446866485,3
6,0.446889952,1
2,0.446902655,116
51,0.446902655,4
33,0.446945338,10
14,0.447074293,5
63,0.447257384,121
66,0.447269303,85
28,0.447284345,1
13,0.447289157,37
44,0.447297297,11
9,0.447368421,63
36,0.447368421,2
54,0.447368421,4
67,0.447368421,21
3,0.447395301,21
78,0.447547684,3
68,0.447619048,5
40,0.447708578,27
14,0.447731755,5
10,0.447761194,25
30,0.447761194,31
79,0.447826087,29
6,0.44784689,1
35,0.447916667,213
69,0.447916667,32
44,0.447972973,34
31,0.448,4
33,0.448017149,10
56,0.448028674,58
20,0.448148148,328
64,0.448210923,80
66,0.448210923,49
78,0.448228883,3
4,0.448275862,41
21,0.448275862,29
23,0.448275862,29
51,0.448377581,4
14,0.448389218,5
3,0.448416752,21
44,0.448648649,34
42,0.448717949,1
13,0.448795181,38
6,0.448803828,1
40,0.448883666,27
45,0.448888889,838
78,0.448910082,3
74,0.448979592,4
14,0.44904668,5
33,0.44908896,10
66,0.449152542,85
44,0.449324324,34
3,0.449438202,21
48,0.449438202,9
12,0.449541284,7
78,0.449591281,3
37,0.449612403,4
14,0.449704142,5
6,0.449760766,1
54,0.449760766,2
51,0.449852507,2
19,0.45,43
25,0.45,27
31,0.45,1
44,0.45,34
60,0.45,5
68,0.45,5
40,0.450058754,27
64,0.450094162,45
66,0.450094162,84
33,0.450160772,10
58,0.45026178,18
78,0.45027248,3
67,0.450292398,21
13,0.450301205,38
14,0.450361604,5
3,0.450459653,21
28,0.450479233,1
44,0.450675676,34
6,0.450717703,1
18,0.450867052,123
78,0.450953678,3
14,0.451019066,5
66,0.451035782,76
45,0.451111111,837
33,0.451232583,10
40,0.451233843,27
32,0.451282051,1
2,0.451327434,115
29,0.451327434,1
51,0.451327434,4
44,0.451351351,27
63,0.451476793,119
3,0.451481103,21
38,0.451612903,24
53,0.451612903,1
56,0.451612903,58
78,0.451634877,3
6,0.451674641,1
14,0.451676529,5
4,0.451724138,41
13,0.451807229,37
20,0.451851852,308
5,0.451923077,15
64,0.451977401,80
66,0.451977401,84
31,0.452,3
44,0.452027027,33
54,0.45215311,3
79,0.452173913,24
33,0.452304394,10
78,0.452316076,3
14,0.452333991,5
68,0.452380952,5
40,0.452408931,27
3,0.452502554,21
6,0.452631579,1
44,0.452702703,33
57,0.452702703,43
10,0.452736318,25
51,0.45280236,4
66,0.452919021,84
14,0.452991453,5
78,0.452997275,3
69,0.453125,26
67,0.453216374,10
13,0.453313253,34
45,0.453333333,835
33,0.453376206,9
44,0.453378378,33
37,0.453488372,4
3,0.453524004,21
40,0.453584019,27
6,0.453588517,1
14,0.453648915,5
28,0.453674121,1
78,0.453678474,3
64,0.45386064,78
66,0.45386064,84
9,0.453947368,63
31,0.454,3
21,0.454022989,29
44,0.454054054,33
12,0.45412844,6
51,0.454277286,4
14,0.454306377,5
78,0.454359673,3
33,0.454448017,8
3,0.454545455,10
6,0.454545455,1
7,0.454545455,2
19,0.454545455,146
49,0.454545455,18
54,0.454545455,1
44,0.45472973,33
40,0.454759107,27
68,0.454761905,5
66,0.45480226,84
13,0.454819277,36
14,0.45496384,5
78,0.455040872,3
4,0.455172414,41
23,0.455172414,29
56,0.455197133,50
44,0.455405405,33
58,0.455497382,18
6,0.455502392,1
33,0.455519829,9
20,0.455555556,348
45,0.455555556,836
3,0.455566905,20
14,0.455621302,5
24,0.455696203,9
63,0.455696203,119
78,0.455722071,3
64,0.455743879,64
66,0.455743879,84
2,0.455752212,114
51,0.455752212,4
40,0.455934195,27
31,0.456,2
44,0.456081081,33
36,0.456140351,5
67,0.456140351,14
76,0.456140351,23
14,0.456278764,5
13,0.456325301,22
78,0.45640327,3
32,0.456410256,1
6,0.45645933,1
79,0.456521739,29
3,0.456588355,20
33,0.45659164,9
18,0.456647399,118
66,0.456685499,83
44,0.456756757,33
28,0.45686901,1
14,0.456936226,5
54,0.456937799,3
78,0.457084469,3
40,0.457109283,27
68,0.457142857,4
51,0.457227139,4
37,0.457364341,4
6,0.457416268,1
44,0.457432432,33
14,0.457593688,5
3,0.457609806,20
64,0.457627119,78
66,0.457627119,83
33,0.457663451,9
10,0.457711443,23
78,0.457765668,3
45,0.457777778,831
13,0.457831325,34
31,0.458,3
44,0.458108108,33
14,0.458251151,5
40,0.458284371,27
16,0.458333333,12
26,0.458333333,100
27,0.458333333,4
35,0.458333333,193
69,0.458333333,28
6,0.458373206,1
78,0.458446866,3
66,0.458568738,83
4,0.45862069,40
3,0.458631256,20
51,0.458702065,4
12,0.458715596,6
33,0.458735263,9
56,0.458781362,57
44,0.458783784,33
14,0.458908613,5
67,0.459064327,19
19,0.459090909,146
78,0.459128065,3
20,0.459259259,381
6,0.459330144,1
54,0.459330144,3
13,0.459337349,34
17,0.459459459,2
40,0.459459459,27
44,0.459459459,33
57,0.459459459,37
64,0.459510358,78
66,0.459510358,83
68,0.45952381,3
14,0.459566075,5
3,0.459652707,20
38,0.459677419,28
21,0.459770115,7
33,0.459807074,9
78,0.459809264,3
63,0.459915612,118
31,0.46,2
45,0.46,832
28,0.460063898,1
44,0.460135135,32
2,0.460176991,110
29,0.460176991,1
51,0.460176991,4
14,0.460223537,5
6,0.460287081,1
66,0.460451977,43
78,0.460490463,3
9,0.460526316,62
40,0.460634548,27
3,0.460674157,20
48,0.460674157,9
58,0.460732984,17
44,0.460810811,32
13,0.460843373,22
79,0.460869565,29
33,0.460878885,9
14,0.460880999,5
78,0.461171662,3
37,0.46124031,3
6,0.461244019,1
64,0.461393597,70
66,0.461393597,83
44,0.461486486,32
1,0.461538462,4
5,0.461538462,14
14,0.461538462,5
32,0.461538462,1
34,0.461538462,145
42,0.461538462,1
75,0.461538462,21
51,0.461651917,4
3,0.461695608,20
54,0.461722488,2
40,0.461809636,27
78,0.461852861,3
68,0.461904762,3
33,0.461950697,9
67,0.461988304,6
31,0.462,2
4,0.462068966,40
23,0.462068966,29
44,0.462162162,32
14,0.462195924,5
6,0.462200957,1
45,0.462222222,829
66,0.462335217,83
13,0.462349398,33
56,0.462365591,57
18,0.462427746,116
25,0.4625,27
78,0.46253406,3
10,0.462686567,21
30,0.462686567,29
3,0.462717058,20
44,0.462837838,32
14,0.462853386,5
20,0.462962963,149
40,0.462984724,27
33,0.463022508,9
51,0.463126844,4
6,0.463157895,1
78,0.463215259,3
28,0.463258786,1
64,0.463276836,77
66,0.463276836,83
12,0.463302752,6
14,0.463510848,5
44,0.463513514,32
69,0.463541667,31
19,0.463636364,146
3,0.463738509,10
13,0.463855422,33
78,0.463896458,3
31,0.464,3
33,0.464094319,9
6,0.464114833,1
54,0.464114833,3
63,0.464135021,117
40,0.464159812,27
14,0.46416831,5
44,0.464189189,32
66,0.464218456,83
68,0.464285714,2
45,0.464444444,829
78,0.464577657,3
2,0.46460177,108
51,0.46460177,4
3,0.464759959,20
14,0.464825773,5
44,0.464864865,32
36,0.464912281,5
67,0.464912281,20
6,0.46507177,1
37,0.465116279,3
50,0.465116279,13
64,0.465160075,77
66,0.465160075,83
33,0.465166131,9
79,0.465217391,28
78,0.465258856,3
40,0.4653349,27
13,0.465361446,33
14,0.465483235,5
4,0.465517241,40
21,0.465517241,26
44,0.465540541,32
3,0.46578141,7
78,0.465940054,3
56,0.465949821,56
58,0.465968586,17
31,0.466,3
6,0.466028708,1
51,0.466076696,4
66,0.466101695,82
14,0.466140697,5
44,0.466216216,32
57,0.466216216,37
33,0.466237942,9
28,0.466453674,1
54,0.466507177,2
40,0.466509988,16
78,0.466621253,3
20,0.466666667,326
45,0.466666667,829
68,0.466666667,4
14,0.466798159,5
3,0.46680286,20
13,0.46686747,14
44,0.466891892,32
6,0.466985646,1
64,0.467043315,77
66,0.467043315,82
9,0.467105263,59
78,0.467302452,3
33,0.467309753,9
14,0.467455621,5
51,0.467551622,4
44,0.467567568,32
10,0.467661692,16
40,0.467685076,20
38,0.467741935,28
3,0.467824311,20
67,0.467836257,20
12,0.467889908,6
6,0.467942584,1
78,0.467983651,3
66,0.467984934,82
31,0.468,3
14,0.468113083,5
19,0.468181818,142
18,0.468208092,116
44,0.468243243,32
24,0.46835443,12
63,0.46835443,116
13,0.468373494,32
33,0.468381565,9
78,0.46866485,3
35,0.46875,181
69,0.46875,17
14,0.468770546,5
3,0.468845761,20
40,0.468860165,26
45,0.468888889,824
6,0.468899522,1
54,0.468899522,3
44,0.468918919,32
64,0.468926554,76
66,0.468926554,82
4,0.468965517,39
23,0.468965517,19
37,0.468992248,3
2,0.469026549,106
29,0.469026549,1
51,0.469026549,4
68,0.469047619,4
78,0.469346049,3
74,0.469387755,2
14,0.469428008,5
33,0.469453376,9
56,0.46953405,47
79,0.469565217,28
44,0.469594595,32
28,0.469648562,1
6,0.469856459,1
3,0.469867211,20
66,0.469868173,82
13,0.469879518,32
31,0.47,3
78,0.470027248,3
40,0.470035253,26
14,0.47008547,5
44,0.47027027,32
20,0.47037037,378
51,0.470501475,4
33,0.470525188,9
73,0.470588235,7
78,0.470708447,3
14,0.470742932,5
67,0.470760234,10
64,0.470809793,76
66,0.470809793,82
6,0.470813397,1
3,0.470888662,20
44,0.470945946,32
45,0.471111111,826
5,0.471153846,12
58,0.471204188,16
40,0.471210341,26
21,0.471264368,25
54,0.471291866,3
13,0.471385542,32
78,0.471389646,3
14,0.471400394,5
68,0.471428571,4
33,0.471596999,9
44,0.471621622,32
66,0.471751412,81
6,0.471770335,1
3,0.471910112,20
48,0.471910112,5
51,0.471976401,4
31,0.472,3
14,0.472057857,5
78,0.472070845,3
71,0.472222222,3
44,0.472297297,32
40,0.472385429,26
4,0.472413793,39
12,0.472477064,6
63,0.47257384,74
10,0.472636816,20
33,0.47266881,9
64,0.472693032,76
66,0.472693032,70
14,0.472715319,5
6,0.472727273,1
7,0.472727273,1
19,0.472727273,142
78,0.472752044,3
28,0.47284345,1
37,0.472868217,3
13,0.472891566,32
3,0.472931563,20
17,0.472972973,1
44,0.472972973,32
57,0.472972973,10
56,0.47311828,55
45,0.473333333,818
14,0.473372781,5
78,0.473433243,3
2,0.473451327,105
51,0.473451327,4
40,0.473560517,26
66,0.473634652,81
44,0.473648649,32
6,0.473684211,1
9,0.473684211,58
36,0.473684211,4
54,0.473684211,3
67,0.473684211,16
76,0.473684211,22
33,0.473740622,9
68,0.473809524,3
79,0.473913043,27
3,0.473953013,20
69,0.473958333,28
18,0.473988439,116
31,0.474,3
14,0.474030243,5
20,0.474074074,218
78,0.474114441,3
44,0.474324324,25
42,0.474358974,1
13,0.47439759,32
64,0.474576271,76
66,0.474576271,81
6,0.474641148,1
14,0.474687705,5
40,0.474735605,26
78,0.47479564,3
33,0.474812433,9
51,0.474926254,4
3,0.474974464,20
25,0.475,22
44,0.475,31
14,0.475345168,5
78,0.475476839,3
66,0.475517891,81
45,0.475555556,819
6,0.475598086,1
44,0.475675676,31
38,0.475806452,27
4,0.475862069,39
23,0.475862069,28
33,0.475884244,9
13,0.475903614,31
40,0.475910693,26
3,0.475995914,20
31,0.476,3
14,0.47600263,5
28,0.476038339,1
54,0.476076555,3
78,0.476158038,3
68,0.476190476,4
44,0.476351351,31
51,0.47640118,4
58,0.476439791,16
64,0.47645951,76
66,0.47645951,81
6,0.476555024,1
67,0.476608187,5
14,0.476660092,5
56,0.476702509,55
37,0.476744186,3
63,0.476793249,85
78,0.476839237,3
34,0.476923077,139
33,0.476956056,9
21,0.477011494,25
3,0.477017365,20
44,0.477027027,31
12,0.47706422,3
40,0.477085781,26
19,0.477272727,117
14,0.477317554,5
66,0.47740113,81
13,0.477409639,22
6,0.477511962,1
78,0.477520436,3
10,0.47761194,20
30,0.47761194,16
44,0.477702703,31
20,0.477777778,226
45,0.477777778,819
2,0.477876106,104
29,0.477876106,1
51,0.477876106,4
14,0.477975016,5
31,0.478,3
33,0.478027867,9
3,0.478038815,15
78,0.478201635,3
15,0.47826087,10
40,0.47826087,26
46,0.47826087,2
79,0.47826087,24
64,0.47834275,76
66,0.47834275,81
44,0.478378378,31
6,0.4784689,1
54,0.4784689,3
68,0.478571429,3
14,0.478632479,5
78,0.478882834,3
13,0.478915663,29
44,0.479054054,31
3,0.479060266,19
33,0.479099678,9
27,0.479166667,8
35,0.479166667,180
69,0.479166667,20
28,0.479233227,1
66,0.479284369,81
14,0.479289941,5
4,0.479310345,39
51,0.479351032,4
6,0.479425837,1
40,0.479435958,26
67,0.479532164,9
78,0.479564033,3
44,0.47972973,31
57,0.47972973,34
18,0.479768786,116
14,0.479947403,5
31,0.48,3
45,0.48,822
3,0.480081716,19
33,0.48017149,9
64,0.480225989,76
66,0.480225989,80
78,0.480245232,3
9,0.480263158,61
56,0.480286738,55
6,0.480382775,1
44,0.480405405,31
13,0.480421687,24
14,0.480604865,5
40,0.480611046,26
37,0.480620155,3
5,0.480769231,11
51,0.480825959,4
54,0.480861244,3
78,0.480926431,3
68,0.480952381,2
24,0.481012658,11
63,0.481012658,52
44,0.481081081,31
3,0.481103166,19
66,0.481167608,80
33,0.481243301,9
14,0.481262327,5
6,0.481339713,1
20,0.481481481,298
78,0.481607629,3
12,0.481651376,5
58,0.481675393,15
44,0.481756757,31
40,0.481786134,26
19,0.481818182,141
14,0.48191979,5
13,0.481927711,28
31,0.482,3
64,0.482109228,76
66,0.482109228,80
3,0.482124617,19
45,0.482222222,817
78,0.482288828,3
6,0.482296651,1
2,0.482300885,104
51,0.482300885,4
33,0.482315113,9
28,0.482428115,1
44,0.482432432,31
36,0.48245614,4
67,0.48245614,19
14,0.482577252,5
10,0.482587065,19
79,0.482608696,25
4,0.482758621,39
21,0.482758621,24
23,0.482758621,28
40,0.482961222,26
78,0.482970027,3
66,0.483050847,80
44,0.483108108,31
3,0.483146067,19
48,0.483146067,7
14,0.483234714,5
6,0.483253589,1
54,0.483253589,3
68,0.483333333,4
33,0.483386924,9
13,0.483433735,28
78,0.483651226,3
51,0.483775811,2
44,0.483783784,30
38,0.483870968,27
53,0.483870968,2
56,0.483870968,26
14,0.483892176,5
64,0.483992467,75
66,0.483992467,27
31,0.484,3
40,0.48413631,26
3,0.484167518,19
6,0.484210526,1
78,0.484332425,3
69,0.484375,27
45,0.484444444,816
33,0.484458735,8
44,0.484459459,30
37,0.484496124,3
14,0.484549638,5
49,0.484848485,6
66,0.484934087,80
13,0.484939759,24
78,0.485013624,3
44,0.485135135,30
6,0.485167464,1
20,0.485185185,279
3,0.485188968,19
14,0.485207101,5
63,0.485232068,115
51,0.485250737,2
40,0.485311398,26
67,0.485380117,18
33,0.485530547,8
18,0.485549133,30
28,0.485623003,1
54,0.485645933,3
78,0.485694823,3
68,0.485714286,2
44,0.485810811,30
14,0.485864563,5
64,0.485875706,75
66,0.485875706,52
31,0.486,3
6,0.486124402,1
4,0.486206897,38
3,0.486210419,19
12,0.486238532,5
19,0.486363636,139
78,0.486376022,3
13,0.486445783,27
17,0.486486486,1
40,0.486486486,26
44,0.486486486,30
57,0.486486486,33
14,0.486522025,5
33,0.486602358,8
45,0.486666667,818
2,0.486725664,97
29,0.486725664,1
51,0.486725664,3
66,0.486817326,79
9,0.486842105,59
58,0.486910995,15
79,0.486956522,25
78,0.487057221,3
6,0.48708134,1
44,0.487162162,30
14,0.487179487,5
42,0.487179487,1
3,0.487231869,19
56,0.487455197,55
25,0.4875,21
10,0.487562189,18
40,0.487661575,16
33,0.487674169,8
78,0.48773842,3
64,0.487758945,74
66,0.487758945,79
14,0.487836949,5
44,0.487837838,30
13,0.487951807,25
31,0.488,3
6,0.488038278,1
54,0.488038278,3
68,0.488095238,2
51,0.48820059,3
3,0.48825332,19
67,0.488304094,18
37,0.488372093,3
50,0.488372093,4
78,0.488419619,3
14,0.488494412,5
21,0.488505747,24
44,0.488513514,30
66,0.488700565,79
33,0.488745981,8
28,0.488817891,1
40,0.488836663,26
20,0.488888889,294
45,0.488888889,819
6,0.488995215,1
78,0.489100817,3
14,0.489151874,5
44,0.489189189,30
3,0.48927477,19
63,0.489451477,48
13,0.489457831,26
35,0.489583333,178
69,0.489583333,28
64,0.489642185,74
66,0.489642185,79
4,0.489655172,38
23,0.489655172,28
51,0.489675516,3
78,0.489782016,3
74,0.489795918,3
14,0.489809336,5
33,0.489817792,8
44,0.489864865,30
6,0.489952153,1
31,0.49,3
40,0.490011751,9
3,0.490296221,19
5,0.490384615,13
54,0.490430622,3
78,0.490463215,3
14,0.490466798,5
68,0.49047619,3
44,0.490540541,30
66,0.490583804,79
12,0.490825688,5
33,0.490889603,8
6,0.490909091,1
7,0.490909091,1
19,0.490909091,35
13,0.490963855,26
56,0.491039427,54
45,0.491111111,817
14,0.49112426,5
78,0.491144414,3
2,0.491150442,100
51,0.491150442,3
40,0.491186839,11
44,0.491216216,30
36,0.49122807,1
67,0.49122807,18
76,0.49122807,20
79,0.491304348,24
3,0.491317671,19
18,0.49132948,113
64,0.491525424,74
66,0.491525424,79
14,0.491781723,5
78,0.491825613,3
6,0.491866029,1
44,0.491891892,30
38,0.491935484,26
33,0.491961415,8
31,0.492,3
28,0.49201278,1
58,0.492146597,14
37,0.492248062,3
34,0.492307692,77
3,0.492339122,19
40,0.492361927,25
14,0.492439185,5
66,0.492467043,79
13,0.49246988,23
78,0.492506812,3
10,0.492537313,17
30,0.492537313,26
44,0.492567568,30
20,0.492592593,366
51,0.492625369,3
6,0.492822967,1
54,0.492822967,3
68,0.492857143,4
33,0.493033226,8
14,0.493096647,5
4,0.493103448,38
78,0.493188011,3
44,0.493243243,30
57,0.493243243,23
45,0.493333333,815
3,0.493360572,19
64,0.493408663,74
66,0.493408663,79
9,0.493421053,48
40,0.493537015,25
24,0.493670886,10
63,0.493670886,114
14,0.493754109,5
6,0.493779904,1
78,0.49386921,3
44,0.493918919,30
13,0.493975904,25
31,0.494,3
51,0.494100295,3
33,0.494105038,8
67,0.494152047,18
21,0.494252874,24
66,0.494350282,79
3,0.494382022,19
48,0.494382022,7
14,0.494411571,5
78,0.494550409,3
44,0.494594595,30
56,0.494623656,54
40,0.494712103,25
6,0.494736842,1
69,0.494791667,29
14,0.495069034,5
33,0.495176849,8
28,0.495207668,1
54,0.495215311,3
78,0.495231608,3
68,0.495238095,4
44,0.49527027,30
64,0.495291902,74
66,0.495291902,79
3,0.495403473,19
12,0.495412844,5
19,0.495454545,132
13,0.495481928,25
45,0.495555556,815
2,0.495575221,99
29,0.495575221,1
51,0.495575221,3
79,0.495652174,23
6,0.49569378,1
14,0.495726496,5
40,0.495887192,25
78,0.495912807,3
44,0.495945946,29
31,0.496,3
37,0.496124031,3
66,0.496233522,78
33,0.49624866,8
20,0.496296296,180
14,0.496383958,5
3,0.496424923,19
4,0.496551724,38
23,0.496551724,28
78,0.496594005,3
44,0.496621622,29
6,0.496650718,1
13,0.496987952,25
14,0.49704142,5
51,0.497050147,3
40,0.49706228,25
67,0.497076023,13
18,0.497109827,112
64,0.497175141,74
66,0.497175141,78
78,0.497275204,3
44,0.497297297,29
33,0.497320472,8
58,0.497382199,14
3,0.497446374,19
10,0.497512438,17
6,0.497607656,1
54,0.497607656,3
68,0.497619048,4
14,0.497698882,5
45,0.497777778,808
63,0.497890295,114
78,0.497956403,3
44,0.497972973,29
31,0.498,3
66,0.498116761,78
56,0.498207885,53
40,0.498237368,25
14,0.498356345,5
33,0.498392283,8
28,0.498402556,1
3,0.498467824,19
13,0.498493976,21
51,0.498525074,3
6,0.498564593,1
78,0.498637602,3
44,0.498648649,29
14,0.499013807,3
64,0.49905838,73
66,0.49905838,78
78,0.499318801,3
44,0.499324324,29
40,0.499412456,25
33,0.499464094,8
3,0.499489275,19
6,0.499521531,1
14,0.499671269,3
1,0.5,4
2,0.5,98
4,0.5,37
5,0.5,13
9,0.5,57
11,0.5,30
12,0.5,5
13,0.5,24
16,0.5,10
17,0.5,1
19,0.5,132
20,0.5,321
21,0.5,23
22,0.5,9
25,0.5,21
26,0.5,99
27,0.5,8
31,0.5,2
35,0.5,173
36,0.5,4
37,0.5,3
38,0.5,18
39,0.5,5
42,0.5,1
43,0.5,1
44,0.5,29
45,0.5,810
47,0.5,5
51,0.5,3
54,0.5,3
55,0.5,157
57,0.5,24
59,0.5,34
60,0.5,2
66,0.5,78
67,0.5,17
68,0.5,4
69,0.5,24
71,0.5,3
72,0.5,4
75,0.5,8
77,0.5,35
78,0.5,3
79,0.5,22
14,0.500328731,4
6,0.500478469,1
3,0.500510725,19
33,0.500535906,8
40,0.500587544,25
44,0.500675676,29
78,0.500681199,3
64,0.50094162,73
66,0.50094162,78
14,0.500986193,4
44,0.501351351,29
78,0.501362398,3
6,0.501435407,1
51,0.501474926,3
13,0.501506024,24
3,0.501532176,12
28,0.501597444,1
33,0.501607717,8
14,0.501643655,3
40,0.501762632,25
56,0.501792115,53
66,0.501883239,78
31,0.502,2
44,0.502027027,29
78,0.502043597,3
63,0.502109705,113
45,0.502222222,811
14,0.502301118,4
68,0.502380952,2
6,0.502392344,1
54,0.502392344,3
10,0.502487562,16
3,0.502553626,18
58,0.502617801,13
33,0.502679528,8
44,0.502702703,29
78,0.502724796,3
64,0.502824859,62
66,0.502824859,77
18,0.502890173,111
67,0.502923977,11
40,0.50293772,25
51,0.502949853,3
14,0.50295858,4
13,0.503012048,24
6,0.503349282,1
44,0.503378378,29
78,0.503405995,3
4,0.503448276,37
23,0.503448276,28
3,0.503575077,18
14,0.503616042,4
20,0.503703704,353
33,0.50375134,8
66,0.503766478,77
37,0.503875969,3
31,0.504,2
44,0.504054054,29
78,0.504087193,3
40,0.504112808,25
14,0.504273504,4
6,0.50430622,1
79,0.504347826,21
2,0.504424779,89
29,0.504424779,1
51,0.504424779,3
45,0.504444444,805
13,0.504518072,24
19,0.504545455,129
12,0.504587156,5
3,0.504596527,18
64,0.504708098,72
66,0.504708098,77
44,0.50472973,29
68,0.504761905,4
78,0.504768392,3
54,0.504784689,3
28,0.504792332,1
33,0.504823151,8
14,0.504930966,4
69,0.505208333,29
6,0.505263158,1
40,0.505287897,25
56,0.505376344,52
44,0.505405405,28
78,0.505449591,3
14,0.505588429,4
3,0.505617978,18
48,0.505617978,5
66,0.505649718,77
21,0.505747126,23
67,0.505847953,15
33,0.505894962,8
51,0.505899705,3
31,0.506,2
13,0.506024096,24
44,0.506081081,28
78,0.50613079,3
6,0.506220096,1
14,0.506245891,4
24,0.506329114,10
63,0.506329114,113
40,0.506462985,25
9,0.506578947,57
64,0.506591337,72
66,0.506591337,53
3,0.506639428,18
45,0.506666667,808
44,0.506756757,28
57,0.506756757,14
999,0.611486486,18
999,0.611716621,2
999,0.611814346,97
999,0.611842105,36
999,0.611848825,14
999,0.611904762,3
999,0.611940299,19
999,0.612,1
999,0.612004287,6
999,0.612052731,118
999,0.612094395,1
999,0.612097304,3
999,0.612162162,18
999,0.612220917,6
999,0.612244898,2
999,0.61239782,2
999,0.612403101,2
999,0.612440191,2
999,0.6125,15
999,0.612565445,9
999,0.612716763,94
999,0.612754767,3
999,0.612837838,17
999,0.612870276,14
999,0.612903226,50
999,0.612951807,9
999,0.61299435,61
999,0.613043478,8
999,0.613076099,3
999,0.613079019,2
999,0.613333333,720
999,0.613396005,16
999,0.613412229,3
999,0.613513514,17
999,0.613569322,1
999,0.613636364,103
999,0.613760218,2
999,0.613793103,45
999,0.613891726,14
999,0.61393597,118
999,0.614,1
999,0.614035088,31
999,0.614069691,3
999,0.61414791,5
999,0.614189189,17
999,0.614285714,2
999,0.614441417,2
999,0.614457831,9
999,0.614571093,17
999,0.614583333,132
999,0.614678899,3
999,0.614727153,3
999,0.614814815,211
999,0.614832536,2
999,0.614864865,27
999,0.614877589,60
999,0.614913177,14
999,0.614942529,11
999,0.615044248,77
999,0.615122616,2
999,0.615219721,5
999,0.615384615,72
999,0.615540541,17
999,0.615555556,717
999,0.615746181,15
999,0.615803815,2
999,0.615819209,75
999,0.615934627,14
999,0.615963855,8
999,0.616,1
999,0.616033755,95
999,0.616042078,3
999,0.616216216,17
999,0.61627907,2
999,0.616291533,5
999,0.616485014,2
999,0.616487455,39
999,0.616519174,1
999,0.616666667,3
999,0.61669954,3
999,0.616760829,60
999,0.616891892,17
999,0.616915423,11
999,0.616921269,19
999,0.616956078,14
999,0.616959064,4
